,artist,designer,mechanic,category,game_type,family,publisher
81672,,94585,"2023,2072","1013,1120,1037",,,1001
81673,,37587,"2001,2072,2949,2070","1117,1035,1047,1019",,"58598,58138,59609,61979",39167
81674,,37587,"2072,2949","2726,1117,1047,2725,1019",,"58124,57999,59609,61979",39167
81675,,"69116,37587","2072,2949,2070","1048,1108,1075,1047,1019",,"21079,58050,59609,61979",39167
81676,106104,106103,2023,1089,,,38223
81677,100484,100483,"2080,2040,2002","1009,1008,1016,1113,1086",,"14759,11006,10310,8374,22135,70948,5549",36152
81678,,,"2040,2686",1002,,"24432,4890",93
81679,108639,108638,"2685,2004","1002,1016",,73039,4
81680,,89130,"2001,2664,2040,2004",1002,,,4
81681,108839,108838,"2080,2040,2686",1035,,64960,"4,34218"
81682,"77293,108841,108842,141839,143943","81891,78428","2020,2686","1002,1010,1046,1037",,"70948,74735,65851",39173
81683,,80626,"2046,2035",1017,,,"1001,29235"
81684,,3,"2072,2040","1002,1064,1016",,"5602,55868",51
81685,108845,"108988,108843","2664,2040,2004",1002,,,4
81686,,108846,2080,"1046,2481",,41799,39176
81687,81782,81782,"2664,2072,2040,2041,2004,2686,2015","1089,1002,1010",,"65191,8374,51020,56480,65774","29738,24844"
81688,,,"2072,2047,2011",1041,,"9767,79690",8347
81689,108850,"108850,108849","2072,2915,2035,2008","1022,1021,1079,1118",,,39178
81690,"120097,50254",108853,"2080,2009,2017",1002,,,39180
81691,100344,,"2035,2004","1002,1041,1021",,,39181
81692,116088,116088,2041,"1002,1010,1082",,28659,4
81693,,1686,"2078,2070","1108,1055,1019",4664,"14835,75239",1001
81694,,108856,2002,1029,,,39182
81695,,"108868,108869","2073,2027","1032,1064",,,4
81696,,,"2004,2015",1101,,5635,22428
81697,108875,108874,"2019,2002",1035,,,39185
81698,,3,"2078,2035",1064,,"5597,64968,62046",5221
81699,,3,2035,,,5597,5450
81700,,52520,"2841,2040,2661,2813,2004","1017,1035,1031",,,36026
81701,74499,"11094,28161","2040,2041",1002,,"19898,10615",29590
81702,,,2040,"1041,1104",,,37145
81703,108882,3,"2073,2047","1041,1045",,,"42856,34628"
81704,140782,108883,"2027,2017",1030,,,39187
81705,108926,108926,"2072,2040","1022,1002,1010,1046",,,4
81706,126974,126974,"2040,2686,2008,2015","1002,1020",,,46215
81707,,,"2048,2060","1041,1094,1104",,,"8989,288"
81708,,94402,,"1054,1027",,,32715
81709,50009,"50009,80468","2989,2685","1023,1030",,,22649
81710,"108893,108894",108892,"2011,2002,2082","1089,1021","5496,5497","7564,62079,59705",39189
81711,,,2035,1001,,,2053
81712,,"108904,108903","2040,2019","1002,1044",,6040,39191
81713,,"78066,108959",2040,"1002,1081",,8374,33165
81714,53814,53814,,"1032,1002,1120,2481",,"7535,5552,5666",19116
81715,"11462,130841,68355","73472,68355,91357","2984,2023,2040,3001,2819,2002","1002,1029,1086",5499,"65191,8374,58142,65208,5666,73760,61134,27795,68322","26991,35928,47533,29895,40993,18852,44152,33626,23031,5400,36818,10663,21053,40599"
81716,63615,"108909,108908","2080,2664,2041,2070,2082","1021,1010,1033",5497,"73596,70948,59705",39193
81717,"79079,135288,135295,108336,135287",99777,"2001,2857,2023,2664,2072,2040,2026,2011,2060,2661,2028,2027,2015","1022,1002,1017,1020,1010,1046,1047,1082,1028",5496,"25158,66335,8374,24281,5666,73724",39195
81718,,3,"2014,2072,2661,2035","1030,1031",,,4
81719,,3,2080,"1002,1016",,"22184,8374,61979",4
81720,80626,80626,2005,1017,,,"1001,29235"
81721,108910,108910,2072,"1050,1010,1035,1047,1019",,61979,39196
81722,,,2041,1002,,"22184,8374",3320
81723,,3,2060,"1002,1104",,,34244
81724,110743,"91211,28238","2999,2883,2072,2039,2081,2055","1017,1034",5499,"78573,65328,63161,70360,70948,57676,41222,5666","26623,4304,38809,21608,6194,40415,2973,26380,15605,1391,27405,32866,4932"
81725,108912,2,2060,"1002,1104,1037",,,3491
81726,80281,80280,,1104,,61979,30415
81727,"103899,103898","48489,108913",2040,"1089,1002,1041",,,16856
81728,50571,9657,"2060,2004",1009,,,3491
81729,,109417,2676,1009,,61979,39198
81730,73137,"98570,4716","2057,2072,2676,2026,2947,2070","1019,1049",4664,"10634,70778,46595",3929
81731,,108914,2055,"1037,1025",,,39199
81732,,3,"2040,2004","1002,1094",,,31580
81733,105818,105818,,,,22783,9881
81734,,3,2019,"1030,1037,1025",,,39201
81735,74989,74989,"2080,2041,2020","1002,1086",,,39202
81736,73479,97668,2023,1032,,,35032
81737,,108916,2060,"1002,1030",,,39203
81738,74989,74989,2060,"1039,1030,1025",,,39202
81739,,71295,2004,"1023,1002,1104",,,28739
81740,120086,87608,2082,,,,31146
81741,125868,59909,2060,"1030,1025",,43395,"108,27955,34627,4932"
81742,81144,58581,,1089,,"27383,28767",29398
81743,,,,,,,36026
81744,46618,812,"2026,2041,2070","2710,1019",4664,"10646,10310",17180
81745,,1747,"2072,2026,2070","1069,1019",4664,"11518,10622,26464",992
81746,58070,109618,"2676,2048","1009,1017",4666,"70354,61979",22624
81747,24858,"55929,8776,3014","2001,2023,2072,2011,2015","1047,1016,2481",5496,"25158,61897,8374,21856","157,42032,21608,2973,21020"
81748,75824,109034,2040,"1023,1002,1038",,5664,22905
81749,,1660,,1002,,8374,2744
81750,,"108934,108935",2015,"1094,1098,1030,1120,1027",,,"4,1001,46756,3490"
81751,,"64330,108672","2685,2661","1002,1116",,,22905
81752,86468,61743,"2080,2023,2015,2082",1010,,8374,23018
81753,,105688,"2023,2072",1041,,65328,5654
81754,,108937,"2072,2043,2002",1009,,,4
81755,33973,33973,,"1002,1039,1104,1028",,,12744
81756,108881,"108880,109727","2073,2047,2686","1002,1030",,8374,39186
81757,44467,44467,"2072,2676,2026,2070,2819","1008,1019,1049",4664,"68769,8164,61650",52
81758,,,"2040,2686","1023,1002",,,39206
81759,"109140,109141","109140,109139","2661,2027,2017","1023,1002,1118,1030",,"22184,8374",39263
81760,108950,"108949,108948","2040,2686","1089,1002,1079,1030",,8374,4
81761,112245,64330,"2046,2072,2011,2876,2909","1089,1094",,"68566,10622,50563",35787
81762,106156,"100925,100926","2073,2865","1002,1084,1079,1030,1001",,"22783,8374",36348
81763,,108953,"2676,2011,2016",1009,,"8374,61979,4024",4
81764,"67723,108961",108962,"2001,2046,2072,2040,2685,2019,2015,2017","1102,1001,1081",,"65191,66140,66335,73596,70948,26464,5611,63004,41799",4
81765,85503,1699,"2072,2676,2026,2070,2974","1019,1049",4664,"50153,79503,61979,72016",3929
81766,,77380,"2023,2040,2019","1002,1024,1016",,8374,37003
81767,62102,"381,615,4958,60,2762,115056,142,108957,115057,86,115058,108958,398","2040,2041,2004,2002","1029,1035",,"8374,3431,62849",47
81768,76983,57672,"2080,2023,2072,2040,2015,2897","1089,1079,1001,1016",,"7334,8374",21619
81769,"18407,14845,70779",99812,2072,"1010,1047,1038",,8374,35971
81770,104653,108339,"2072,2004","1089,1041,1017",,,36038
81771,108960,108960,2078,"1010,1120",,52917,1001
81772,75217,82427,"2072,2676,2011","1017,1046,1047,1031,1011",,"8374,41799",29784
81773,99736,"104605,72048,109277","2661,2004,2020","1032,1002",,,26267
81774,112143,"112144,98052,92726,61741,112145,61905","2689,2080,2661,2004,2020,2027,2008,2082","1010,1079,1030",,8374,34672
81775,108981,8935,"2043,2040,3001,2041,2002","1035,1086",4666,"10634,6485,28732",28072
81776,,,"2007,2035",1055,,,2991
81777,109792,109792,,"1002,1119",,,4
81778,29498,35570,"2081,2060","1032,1002,1037",,,"27524,2973"
81779,3,3,2072,1009,,61979,39215
81780,,,"2040,2035","1089,1097",,,3450
81781,,,2035,"1041,1115",,69383,2758
81782,108991,"109499,108990,108989","2047,2041,2048,2661","1032,1002,1041,1094,1045,1030",,,"4,39217"
81783,,,"2001,2072,2949,2015","1050,1046,1047",,"5606,18645,61979",38518
81784,,,"2060,2027","1002,1030",,,39220
81785,,,2004,"1002,1116",,,37430
81786,108567,108567,"2080,2072,2008","1002,1017,1021,1020,1079,1030,1120,1038,1097",,"22184,8374",39120
81787,108997,108996,,,,70948,39221
81788,,3,"2661,2686","1041,1094",,7178,1962
81789,"109297,109298,109299",109297,2015,"1002,1010,1079",,,39223
81790,96045,85709,2080,,,,30602
81791,,,"2013,2072,2040,2055,2070,2082","1021,1038",,61979,39205
81792,,3,"2043,2048,2940",1009,,"26432,5607,61979",42455
81793,,,,1027,,,3320
81794,,,2070,,,"7335,61979,5586",24386
81795,,109035,"2047,2078",1041,,70948,6261
81796,112950,86348,,"1030,1120",,,1001
81797,75703,75703,,"1041,1094",,72071,29655
81798,3,3,2046,"1041,1072",,,6412
81799,109407,109278,2020,"1002,1039,1081",,61979,39230
81800,59916,59916,"2676,2011,2661","1020,1010,1059,1045",,5666,22367
81801,109049,3,"2055,2035","1031,1038",,"10649,11006,11515,10310,5663",39234
81802,"109051,109052","106732,109050","2080,2685","1089,1010",,22783,38596
81803,,,2072,"1047,1016,1019",,61979,5509
81804,,3,2072,1008,,5834,3082
81805,,,"2072,2070","1047,1019",,"61979,72016,28732",2088
81806,97562,97562,"2689,2072,2040,2002,2082","1002,1017",,"68438,67861",1386
81807,24483,3471,2072,"1117,1010,1047,1019",,,2360
81808,24483,3471,2072,"1117,1047,1016,1019",,,2360
81809,63785,26482,"2080,2023,2040,2686","1002,1010,1082",,"50153,5615,8374,28659,70948",40414
81810,,63852,"2023,2047,2685,2078,2028","1024,1040,1093",,,654
81811,,,2060,"1039,1045,1030,1027",,,4680
81812,,,"2072,2011,2078","1022,1050,1010,1035,1051,1036,1016,1113",,,4517
81813,98928,"103305,9483","2975,2041,2004,2819,2002,2015",1084,"5497,5499","5607,48877,25158,62884,11518,8374,70948,69584,48865,48871,57181","32922,42414,21608,30155,41030,40058,38448,8147"
81814,,109058,"2676,2016",1019,,61979,39239
81815,"104363,104439",104363,"2040,2661,2819,2009","1002,1010,1046,1024,2481",,"24434,8374,5666",39184
81816,,11203,,1032,,,1613
81817,,3,"2073,2046,2028,2019,2015","1002,1039,1010,1079,1035,1030",,,36945
81818,"109292,70607,115391,101838","6046,69462","2040,2011,2028,2814,2017","1023,1039,1024,1030",5498,"2989,27945",5774
81819,"82117,76495,74895,110395,110396,110394",74896,"2046,2023,2072,2027,2079","1022,1024,1047,1064,1040,1093",,"22783,8374","30663,42032,34778"
81820,109075,109075,"2661,2027,2019","1002,1116,1079,1030",,"8374,46175",4
81821,108936,108925,2020,"1002,1039,1088",,61979,39244
81822,56319,56319,"2664,2040,2686,2015","1002,1010,1046",,,29417
81823,99686,"99683,99684,99685","2689,2023,2664",1022,,"22184,39912,8374",4
81824,101415,101414,2661,"2726,1002",,66106,36639
81825,101415,101414,"2883,2081,2002","1009,1028",4666,75409,"36639,21847"
81826,,79,"2072,2676,2015","1022,1089,1041,1116",,,2168
81827,,,"2012,2035,2004,2008","1021,1026",,100,647
81828,"105453,100000,109104,109102,109101,36620",20646,"2023,2040,2060,2686","1023,1002,1039,1079,1118,1035,1030",,"72539,62860",29082
81829,,"109107,574,109108",2070,"1069,1019",,61979,39252
81830,,,2035,"1041,1017",,,"39255,39420"
81831,46618,812,"2026,2041","1019,1049",4664,"13109,26464",17180
81832,"41764,103302,60918,60452,95906","95904,95905","2023,2072,2676,2011,2015","1022,1020,1010,1046,1047",,"59218,25158,8374,24281,5666",27147
81833,,61,2009,1002,,"55926,39915",12
81834,39902,107363,"2047,2019,2015",1024,,"62889,49383",21847
81835,"76652,21086,106115,120249,24858",48017,"2001,2023,2072,2676,2011,2027,2002,2015","1020,1010,1047,1008,1090",,"65328,66140,8374,5666,5141","39282,52861"
81836,104601,12544,"2080,2819","1016,1019",4664,"65165,64960,11006,5666,61977",3683
81837,104601,12544,"2080,2819","1016,1019",,"65165,64960,10634,5666,61978",3683
81838,104601,12544,"2080,2046,2072,2863,2819","1016,1019",,"65165,64960,14835,5666,61978,8164",3683
81839,,96212,"2023,2072,2035",1064,,,13476
81840,"98697,84239",90387,"2689,2072,2020",1082,,8374,"4,31973"
81841,,108819,"2012,2013,2048,2060,2070,2005,2008,2663,2079","1002,1041,1021,1072,1104,1098,1030",,8374,4
81842,16398,126520,"2072,2685","1017,1010",,"65328,8374,5141",4
81843,4786,"4786,60309,60239","2689,2854,2072,2975,2963,2685,2020,2015","2650,1023,1044,1047,1064,1016,1019","4664,4667","65328,66140,18113,5602,61979,22972","17,157,47848,7466"
81844,,,2004,"1002,1088,1049",,,3320
81845,100962,100922,2020,1002,,,36347
81846,1570,1570,"2072,2676,2026,2003,2016,2015","1023,1041,1008,1120,1019,1049",,4024,4
81847,"89388,89389",80851,"2047,2060","1002,1045,1025",,,29303
81848,,108937,"2018,2026,2035,2823,2070",1038,,"61979,5551",4
81849,,95552,"2689,2676,2686","1055,1089,1120,1031",,22184,34345
81850,144334,109056,"2912,2004,2019,2009",1002,,"22184,8374",51030
81851,112666,"109056,109057","2072,2070","1038,1101",,"70948,61979,5586,71573",39237
81852,11856,135,,"1048,1021,1026,1034,1011,1019",,134,"1244,1243"
81853,114353,109136,"2072,2026,2070","1069,1019",4664,"22184,10315,10643,18581","44861,35928"
81854,56104,"86363,106319","2080,2676",1009,,8374,31827
81855,,109291,2002,"1094,1030,1037,1025",,75031,28786
81856,109143,109143,"2047,2011,2078,2004","1089,1045",,,3320
81857,,,"2072,2078,2035",1027,,"16882,6019",964
81858,,82561,"2072,2041,2661","1079,1101",,,29825
81859,65224,4773,"2001,2676,2040,2011,2002,2015","1022,1020,1010",5497,"8374,58519","25624,5400"
81860,28024,"72770,5245","2906,2004,2002","1009,1002",,"8374,46196,27800,48871,62276","26474,10290"
81861,75827,75827,"2047,2060,2004","1089,1045",,,"38369,27460"
81862,,104586,"2012,2047",1002,,56419,37724
81863,,101479,"2012,2041,2686",1002,,,"4,39535"
81864,109172,"109168,109167","2001,2023,2676,2008,2015","1089,1041,1039,1079",,"8374,76846",39271
81865,"106221,100611,100163,99120,104147",100610,"2689,2080,2664,2072,2016","1017,1047,1016,1019",,,39274
81866,,88849,"2080,2012,2676,2040,2008","1009,1008,1086",,97,"4,1001"
81867,12844,"7448,134,5860","2984,2081,2004,2020,2082","1002,1029,1021,1013,1035",5497,"70948,48","83,3490"
81868,"109183,109184",109183,2676,"1009,1024",,61979,39281
81869,,110017,"2023,2027","1040,1028",,36900,39526
81870,,94280,"2072,2007,2015",1021,,52917,1001
81871,109186,109185,"2018,2676,2040,2015","1002,1046,1019",,"70948,61979","36754,43446,31466"
81872,,4316,"2040,2004","1089,1023,1002,1041",,,1708
81873,137605,68626,"3007,2060",1028,,"22184,8374,70948",25210
81874,81719,"58853,109296",2082,1029,,"8374,70948,27646",38287
81875,14186,80137,"2023,2011",1030,,"8374,70948",3535
81876,,,"2080,2040,2035,2070,2005","1021,1038",,61979,39205
81877,,113011,"2055,2027","1030,1025",,,39291
81878,121392,"121378,121379,121380","2072,2041","1002,1029,1017",,"22184,7334,8374",43799
81879,,,2072,"1054,1030,1027",,"20255,101,66178,65628","32781,51"
81880,,3,"2012,2685,2035,2004,2008","1021,1026",,"62857,5602","51,28"
81881,"87553,87555",87553,"2689,2011,2028,2019,2015","1035,1047,1101",,"25158,10634,58667,49383,5701,28732",31129
81882,71551,71551,2664,1016,,,4
81883,107553,80356,"2012,2664","1002,1070",,5841,"24504,1386"
81884,80326,80326,"2689,2020","1050,1089,1002,1029,1015",,61979,22899
81885,80326,80326,"2080,2040,2813,2004","1089,1002,1016",,61979,22899
81886,,108614,2072,"1017,1010,1093",,66140,4
81887,109440,"109440,112596","2072,2040,2078,2686","1002,1030",,79010,39270
81888,"80355,102584,114458,119980",789,"2039,2055","1032,1079,1030,1037",5498,48868,"7345,10768,2366,23205,29194,8820,1391,25203,22973,7466,9215,4932"
81889,109209,"109209,109210",2078,1009,,"22783,61979",39293
81890,52070,109211,2047,"1045,1030,1037,1027",,,"2691,1391,7466"
81891,"70849,9393",9393,"2043,2676",1009,,"26432,61979",10094
81892,,60185,"2012,2040,2009",1002,,7357,2456
81893,18995,"120,121,631","2080,2072,2082","1050,1029,1015,1086",5497,"5606,8374,56560",75
81894,"91950,109197","91949,91952,91951","2664,2072,2041,2686","1002,1017,1046,1082",,"70360,61979",32905
81895,,5245,2012,1002,,,5318
81896,,4043,"2057,2026","1064,1016,1019",,5601,27445
81897,,8316,2072,"1117,1047,1016,1019",,48326,1329
81898,,,"2040,2015","1002,1016",,"61979,4943",26
81899,"62414,39902",102738,"2689,2014",1090,,22783,21756
81900,"28024,39902","67502,102049","2080,2957,2040",1009,4666,"22783,26432,5607,48871,57181","21756,10768,30677,30521,5400"
81901,,94593,"2018,2023,2028","1022,1010,1082,1093,1019",,5601,32817
81902,,80578,2664,"1002,1116",,"5427,23550,61979,17935",12024
81903,,109268,,"1023,1039",,,4
81904,4151,"8407,4151,115115","2080,2046,2072,2070,2819","1094,1069,1001,1019",4664,"39912,18618,18581,18191,46190,5666,61977,23590,3245",11015
81905,"82725,18509",4565,"2040,2028","1022,1002,1017,1010",,"5699,5601",3475
81906,"110280,110279",110279,"2023,2011,2002","1010,1059,1028",,,39607
81907,,,"2676,2940",1009,,,39297
81908,,109257,,"1037,1025",,,39298
81909,109264,109264,2040,"1002,1030,1038",,,4
81910,109264,109264,"2040,2019",1002,,,4
81911,,101809,2676,1009,,39749,"6844,36764"
81912,109272,109271,2040,1090,,,39302
81913,64545,64545,"2046,2035","1041,1020,1059",,,23710
81914,64545,64545,"2001,2023,2004,2663",2481,,,23710
81915,,26997,,"1002,1030",,,26991
81916,80436,65503,"3006,2009",1002,,,"48702,29166"
81917,3,3,"2080,2043",1009,,,"3320,39481"
81918,109280,109279,"2001,2080,2014,2023,2664,2072,2040,2019","1002,1010,1046",,,39309
81919,30574,30574,2026,"1019,1049",,,4
81920,64107,64107,"2072,2685,2078,2015",1019,,,1001
81921,63731,74432,"2040,2004,2686,2002","1002,1029,1120",,"8374,66542,27795,66113",26991
81922,"18700,96558,102677,90725",26771,"2041,2004,2686","1022,1010,1046,1079",4667,8374,23373
81923,,"109327,4819","2023,2072,2040,2078,2015","1116,1017,1046,1047,1064",5499,"22783,61748,5427,25158,17935,38880",26024
81924,111040,"111040,26416","2072,2070,2020","1017,1038",,"8374,5640","50679,39879"
81925,85503,50619,"2072,2026,2070","1048,1102,1019",,"61979,30471",30532
81926,109128,86585,"2040,2661,2004,2686","2726,1002,1039",,"75266,8374",39317
81927,,107291,"2676,2008,2082",1088,,76593,23751
81928,,,"2080,2072,2078","1089,1041,1017,1047",,,23751
81929,115105,79105,"2048,2020,2002",1009,,59705,38392
81930,"75436,78606","74517,109365,95542","2912,2072,2900,2041,2004,2070,2819,2849,2082","1017,1094",5497,"65328,8374,73596,6485,44350,59442,48865,75155,66167","27068,34522,46507,30552,24844"
81931,,,"2047,2004","1002,1094,1045",,,4
81932,"47646,101154,66799,99703,91355,60164,71550",103134,"2073,2893,2023,3002,2038,2866,2019,2017","1002,1079,1030",5498,,"32523,33618,42203,8820,30399"
81933,"109566,11462,26425",6687,"2001,2689,3004,2664,2676,2011,2947,2940,2884,2002,2826","1029,1046,1047,1016",,8374,39378
81934,"89267,51815","89252,89267","2040,2009","1002,1010",,59705,31824
81935,,109281,2046,"1009,1032",,61979,39312
81936,74981,"37740,109409","2689,2072,2676,2967,2016,2020,2019,2015","1023,1039,1017,1081","5497,5499","68117,48877,8374",34669
81937,101154,"10448,9731","2984,2072,2004,2082","1017,1008",5499,"68117,8374,5666,75775,66105","29931,46507"
81938,103163,44243,"2060,2020","1032,1089,1002,1041,1094",,,"34627,34661"
81939,,109730,"2080,2072,2661,2020",1038,,"73039,61979,5586",45109
81940,,106800,"2912,2041,2004","1002,1021,1011",,"22184,8374","4,42633"
81941,"118718,118721,118720,118725,118719,118723,109285,118724",99094,"2001,2023,2664,2040,2078,2015","1002,1116,1010,1046",,"77906,18616,66335,8374,59705,17935","31229,16687"
81942,97159,97158,2072,"1032,1089,1017,1036",,7349,"8351,34857"
81943,,121339,"2040,2004,2005,2686","1002,1021",,"8374,70948",28786
81944,"109414,109413",109412,"2072,2011,2685,2082","1010,1046",,"22783,70948",39323
81945,69113,111626,"2041,2002,2828","1084,1028,1016",5499,"5607,59705,6485,68335,48871","5022,3475,491,46980,7162,27221,19047,33618,8820,50751,8291,3218,32581,7466,53490,9234"
81946,,109421,"2676,2041,2002","1002,1030,1031",,"10615,5841",30732
81947,10448,10448,2004,"1116,1020,1079,1064,1120,1037,1016,1101",,,1001
81948,109427,109422,"2040,2686",1002,,8120,39330
81949,,80844,2072,1038,,5640,26501
81950,,,2072,"1050,1010,1046,1035,1047,1019",,,39333
81951,109780,109780,"2080,2676,2015","1009,1086",,"61979,4024,11305",4
81952,59535,59535,"2040,2047","1002,1040",,73039,4
81953,,10869,"2001,2078","2726,1048,1075,1117,1047,1019",4664,"57392,21079,58050,57999",44430
81954,109766,109766,"2072,2002","1017,1120",,,1001
81955,,"10489,4372",2040,"1002,1116,1046,1064",,39418,517
81956,,5816,"2023,2664","1002,1116,1046",5496,"5338,23689,5666,17935",517
81957,11856,812,"2072,2676,2026,2070","1069,1019",4664,"10630,58173,134,72016,59608","1244,1243"
81958,,3,,"1064,1027",,"5338,17935,44139",225
